Subject,Group,Task,Phase,Practice,Matching,Shape,Shape_Origin_Identity,Shape_English_Identity,Shape_Standardized_Identity,Label,Label_Origin_Identity,Label_English_Identity,Label_Standardized_Identity,CorrResponse,Response,RT_ms,ACC
12007,"nonmatching-first","self-matching","06_training5","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",764,1
12007,"nonmatching-first","self-matching","06_training5","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",1093,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",1166,1
12007,"nonmatching-first","self-matching","06_training5","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","o",870,0
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","p",1026,0
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","square","self","Self","Self","地入","地入","Filler","Filler","p","p",964,1
12007,"nonmatching-first","self-matching","06_training5","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",1272,1
12007,"nonmatching-first","self-matching","06_training5","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p",NA,NA,NA
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",1236,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",871,1
12007,"nonmatching-first","self-matching","06_training5","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",918,1
12007,"nonmatching-first","self-matching","06_training5","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","o",776,0
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",1176,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",824,1
12007,"nonmatching-first","self-matching","06_training5","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",953,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",846,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",636,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",647,1
12007,"nonmatching-first","self-matching","06_training5","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",1082,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",823,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",906,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",1000,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","circle","other","Other","Stranger","白栽","白栽","Filler","Filler","p","p",1188,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","square","self","Self","Self","白栽","白栽","Filler","Filler","p","p",1093,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","p",799,0
12007,"nonmatching-first","self-matching","06_training5","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",861,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",836,1
12007,"nonmatching-first","self-matching","06_training5","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p",NA,NA,NA
12007,"nonmatching-first","self-matching","06_training5","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",1060,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",1270,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o",NA,NA,NA
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",835,1
12007,"nonmatching-first","self-matching","06_training5","main","Matching","square","self","Self","Self","自我","自我","Self","Self","p","p",1059,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o",NA,NA,NA
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",754,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","square","self","Self","Self","地入","地入","Filler","Filler","p",NA,NA,NA
12007,"nonmatching-first","self-matching","06_training5","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","p",1141,1
12007,"nonmatching-first","self-matching","06_training5","main","Matching","circle","other","Other","Stranger","他人","他人","Other","Stranger","p","o",1259,0
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","square","self","Self","Self","他人","他人","Other","Stranger","o","o",800,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",977,1
12007,"nonmatching-first","self-matching","06_training5","main","Nonmatching","circle","other","Other","Stranger","自我","自我","Self","Self","o","o",882,1
