"Subject","Trial","Task","Matching","Shape_Origin_Identity","Shape_English_Identity","Shape_Standardized_Identity","RT_ms","RT_sec","ACC"
"995543689","141","self-matching","Nonmatching","self","Self","Self","601","0.601","1"
"995543689","143","self-matching","Matching","friend","Friend","Close","997","0.997","0"
"995543689","145","self-matching","Nonmatching","self","Self","Self","600","0.6","0"
"995543689","147","self-matching","Nonmatching","self","Self","Self","800","0.8","1"
"995543689","149","self-matching","Nonmatching","friend","Friend","Close","825","0.825","0"
"995543689","151","self-matching","Matching","friend","Friend","Close","696","0.696","1"
"995543689","155","self-matching","Nonmatching","friend","Friend","Close","1057","1.057","1"
"995543689","157","self-matching","Nonmatching","friend","Friend","Close","1022","1.022","1"
"995543689","159","self-matching","Matching","friend","Friend","Close","510","0.51","0"
"995543689","161","self-matching","Nonmatching","self","Self","Self","571","0.571","0"
"995543689","163","self-matching","Matching","self","Self","Self","232","0.232","1"
"995543689","165","self-matching","Nonmatching","self","Self","Self","1002","1.002","1"
"995543689","167","self-matching","Matching","self","Self","Self","379","0.379","1"
"995543689","169","self-matching","Matching","friend","Friend","Close","702","0.702","1"
"995543689","171","self-matching","Matching","friend","Friend","Close","659","0.659","1"
"995543689","173","self-matching","Matching","friend","Friend","Close","611","0.611","1"
"995543689","175","self-matching","Nonmatching","friend","Friend","Close","269","0.269","0"
"995543689","177","self-matching","Matching","self","Self","Self","281","0.281","1"
"995543689","179","self-matching","Nonmatching","friend","Friend","Close","758","0.758","1"
"995543689","181","self-matching","Nonmatching","self","Self","Self","557","0.557","1"
"995543689","183","self-matching","Nonmatching","friend","Friend","Close","376","0.376","0"
"995543689","185","self-matching","Nonmatching","friend","Friend","Close","736","0.736","1"
"995543689","189","self-matching","Matching","friend","Friend","Close","762","0.762","1"
"995543689","191","self-matching","Matching","friend","Friend","Close","434","0.434","1"
"995543689","193","self-matching","Matching","friend","Friend","Close","441","0.441","1"
"995543689","195","self-matching","Matching","friend","Friend","Close","258","0.258","1"
"995543689","197","self-matching","Matching","friend","Friend","Close","276","0.276","1"
"995543689","199","self-matching","Matching","friend","Friend","Close","292","0.292","1"
"995543689","201","self-matching","Nonmatching","self","Self","Self","550","0.55","1"
"995543689","203","self-matching","Nonmatching","friend","Friend","Close","1042","1.042","1"
"995543689","205","self-matching","Nonmatching","friend","Friend","Close","697","0.697","1"
"995543689","207","self-matching","Nonmatching","self","Self","Self","547","0.547","0"
"995543689","209","self-matching","Matching","self","Self","Self","798","0.798","1"
"995543689","211","self-matching","Matching","friend","Friend","Close","1003","1.003","1"
"995543689","213","self-matching","Nonmatching","friend","Friend","Close","550","0.55","1"
"995543689","215","self-matching","Nonmatching","self","Self","Self","925","0.925","1"
"995543689","217","self-matching","Matching","friend","Friend","Close","553","0.553","0"
"995543689","219","self-matching","Matching","self","Self","Self","384","0.384","1"
"995543689","221","self-matching","Nonmatching","friend","Friend","Close","556","0.556","1"
"995543689","223","self-matching","Matching","self","Self","Self","598","0.598","1"
"995543689","225","self-matching","Matching","self","Self","Self","526","0.526","1"
"995543689","227","self-matching","Matching","self","Self","Self","546","0.546","1"
"995543689","229","self-matching","Nonmatching","friend","Friend","Close","552","0.552","1"
"995543689","231","self-matching","Nonmatching","self","Self","Self","729","0.729","1"
"995543689","233","self-matching","Matching","friend","Friend","Close","562","0.562","1"
"995543689","235","self-matching","Nonmatching","friend","Friend","Close","1498","1.498","1"
"995543689","237","self-matching","Nonmatching","friend","Friend","Close","795","0.795","1"
"995543689","239","self-matching","Matching","self","Self","Self","458","0.458","1"
"995543692","1","self-matching","Matching","friend","Friend","Close","489","0.489","0"
"995543692","3","self-matching","Nonmatching","self","Self","Self","817","0.817","1"
"995543692","5","self-matching","Matching","self","Self","Self","508","0.508","1"
"995543692","7","self-matching","Nonmatching","self","Self","Self","426","0.426","0"
"995543692","9","self-matching","Nonmatching","friend","Friend","Close","750","0.75","1"
"995543692","11","self-matching","Nonmatching","self","Self","Self","769","0.769","1"
"995543692","13","self-matching","Matching","friend","Friend","Close","995","0.995","1"
"995543692","15","self-matching","Nonmatching","self","Self","Self","699","0.699","1"
"995543692","17","self-matching","Nonmatching","self","Self","Self","573","0.573","1"
