"ExperimentName","Subject","Session","Age","Handedness","Sex","Identity","Shape","Target.ACC","Target.RESP","Target.RT","Label","Phase"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",721,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",551,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",789,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",619,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",633,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",791,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",525,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",595,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",534,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",650,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",433,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",839,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",525,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",579,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",769,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",719,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",493,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",467,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",529,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",0,"n",756,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",496,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",583,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",533,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",635,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",537,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",903,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",533,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",475,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",0,"n",641,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",501,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",569,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",670,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",899,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",561,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",575,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",845,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",891,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",497,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",607,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",565,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",601,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",1013,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",0,NA,0,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",530,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",695,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",861,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",603,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",505,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",991,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",581,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",0,NA,0,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",823,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",619,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",690,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",1016,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",542,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",580,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",513,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",631,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",685,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",771,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",679,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",531,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",736,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",518,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",692,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",770,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",560,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",934,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",635,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",961,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",527,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",867,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",718,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",0,"n",580,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",402,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",680,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",619,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",687,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",747,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",666,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",1088,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",494,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",932,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",650,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",984,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",734,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",580,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",944,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",795,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",472,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",686,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",804,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",682,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",496,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",486,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",772,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",0,NA,0,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",656,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",588,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",712,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",566,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",836,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",562,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",648,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",0,"n",838,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",692,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",594,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",568,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",524,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",552,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",724,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",739,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",449,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",630,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",628,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",730,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",632,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",798,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",444,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",600,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",460,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",1081,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",575,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",581,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",443,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",472,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",574,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",1036,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",498,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",456,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",500,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",600,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",935,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",565,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",651,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",521,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",519,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",612,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",1050,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",616,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",646,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",546,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",894,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",541,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",483,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",769,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",471,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",797,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",603,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",0,"n",809,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",1038,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",570,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",710,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",583,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",501,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",507,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",481,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",596,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",528,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",591,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",629,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",747,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",649,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",591,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",501,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",459,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",489,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",711,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",523,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",528,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",493,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",563,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",601,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",623,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",605,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",539,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",689,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",597,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",513,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",533,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",474,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",496,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",549,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",515,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",593,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",583,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",525,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",531,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",649,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",597,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",497,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",664,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",630,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",500,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",657,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",655,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",861,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",779,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",625,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",559,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",859,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",575,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",518,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",572,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",538,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",760,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",566,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",531,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",521,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",775,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",579,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",575,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",532,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",562,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",568,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",590,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",724,"friend","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",538,"self","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",576,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",701,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"m",649,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",557,"self","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",521,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",552,"friend","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",806,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"m",508,"self","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",506,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"m",632,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",638,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Friend","C.bmp",1,"n",588,"friend","Breaking"
"breaking",22,NA,21,"right","male","Self","S.bmp",1,"n",714,"stranger","Breaking"
"breaking",22,NA,21,"right","male","Stranger","T.bmp",1,"n",552,"stranger","Breaking"
